,CNY,DRR,INR,PSK,URR,CEW,CROC,CYB,DBV,EUFX,EUO,FPE,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXSG,FXY,IPFF,PFF,PGF,PGX,SPFF,UDN,ULE,USDU,UUP,YCL,YCS
2017-11-20,42.3345,53.2002,42.1388,44.865057,21.0,18.9005,49.0983,25.5449,23.293029999999998,40.8408,22.0796,18.561539,74.452522,128.630005,76.449905,74.089996,113.120003,95.07,112.58000200000001,72.227646,85.230003,17.431158,35.358242,17.490772,13.884417000000001,11.046579,21.719122,16.7778,26.1763,24.176964,57.7039,74.5851
2017-11-21,42.725,54.0,41.5,44.826988,19.0,18.9386,48.682,25.5417,23.322666,40.8127,22.0505,18.578229999999998,74.748276,128.649994,76.58890500000001,74.089996,113.190002,95.32,113.010002,71.99900799999999,85.379997,17.449944,35.376606,17.499976999999998,13.893685999999999,11.05558,21.73885,16.8001,26.1154,24.147312,57.86600000000001,74.376
2017-11-22,42.725,54.0,41.5,44.948040999999996,18.75,19.0412,48.168,25.6418,23.263395000000003,40.5257,21.7467,18.606035000000002,75.16235400000001,129.509995,77.105194,74.58000200000001,113.980003,96.190002,113.269997,71.99900799999999,86.349998,17.60021,35.440853000000004,17.518391,13.902954000000001,11.127604,21.926251999999998,17.0314,25.916999999999998,23.959509,59.1512,72.7213
2017-11-24,42.725,54.0,41.5,44.999146,18.75,19.1019,48.218,25.7439,23.125101,40.1629,21.3581,18.596767,75.093338,129.600006,77.04561600000001,74.58000200000001,114.989998,96.440002,114.599998,71.99900799999999,86.029999,17.694126,35.468384,17.518391,13.940028,11.091592,22.034751999999997,17.3357,25.8322,23.850782000000002,58.7366,73.2306
2017-11-27,42.2538,50.3515,41.83,44.960193,19.0,19.1117,48.3438,25.7145,23.223882999999997,40.2623,21.4601,18.615313,75.004631,129.509995,76.73783900000001,74.58000200000001,114.730003,96.25,114.760002,71.99900799999999,86.440002,17.553251,35.477573,17.536795,13.940028,11.073585000000001,22.005159,17.2526,25.8621,23.880436,59.2432,72.601
2017-11-28,43.2361,50.3515,41.78,44.909233,19.0,19.1088,48.4199,25.7027,23.18437,40.458,21.669,18.606035000000002,74.94545699999999,129.800003,76.410187,74.58000200000001,114.160004,95.949997,114.760002,72.197815,86.129997,17.515684,35.440853000000004,17.490772,13.893685999999999,11.091592,21.926251999999998,17.0846,25.918000000000003,23.979277,58.872,73.0547
2017-11-29,43.2361,50.3515,41.78,44.823708,19.0,19.1245,48.7124,25.7202,23.154736,40.4287,21.6318,18.587492,74.728577,130.369995,76.16198,74.58000200000001,114.25,95.970001,113.980003,72.197815,85.800003,17.478115,35.38578,17.481564000000002,13.884417000000001,11.100595,21.916389000000002,17.1141,25.9227,23.969393,58.4344,73.5997
2017-11-30,43.2361,50.3515,41.78,44.748699,19.0,19.0955,48.8281,25.6773,23.046074,40.2568,21.4656,18.568954,74.629982,131.479996,75.90383100000001,73.959999,114.730003,95.989998,114.389999,72.197815,84.879997,17.440548,35.394962,17.472359,13.893685999999999,11.091592,21.975571,17.2456,25.9306,23.910088000000002,57.7142,74.506
2017-12-01,42.82,50.3515,44.0,44.895044,19.0,19.0637,48.2482,25.6779,23.18437,40.2972,21.5001,18.578229999999998,75.06596400000001,130.96000700000002,77.131119,73.959999,114.639999,96.709999,114.0,72.197815,85.660004,17.618523,35.479828000000005,17.509182,13.912223000000001,11.113332000000002,22.005159,17.2177,25.8598,23.890320000000003,58.1633,73.9251
2017-12-04,42.82,51.7252,40.2148,44.943265999999994,18.9,19.0908,48.4505,25.6677,23.283154,40.4186,21.6251,18.606035000000002,74.878548,130.919998,77.09137700000001,73.959999,114.290001,95.82,113.160004,72.197815,85.290001,17.533777,35.45216,17.518391,13.921492,11.167672999999999,21.936117000000003,17.1173,25.9189,23.969393,57.7404,74.4621
2017-12-05,42.75,50.011,42.87,44.950207,18.9,19.1304,48.25899999999999,25.6732,23.312788,40.5282,21.7425,18.596767,75.06596400000001,130.690002,77.141037,74.510002,113.959999,95.610001,113.900002,72.704773,85.300003,17.467855,35.45216,17.536795,13.921492,11.113332000000002,21.906527,17.0246,25.9627,24.008932,57.6707,74.5519
2017-12-06,42.9,50.0424,42.56,45.007228999999995,18.9,19.0728,48.8388,25.6677,23.372057,40.6278,21.8481,18.587492,74.592499,130.16000400000001,76.54528,74.57,113.690002,95.410004,112.870003,72.635201,85.57,17.279522,35.479828000000005,17.527596,13.921492,11.095213000000001,21.847345,16.942,26.0349,24.068237,58.0558,74.0536
2017-12-07,43.3,50.0424,42.0,45.047171,18.9679,19.019000000000002,49.4837,25.6829,23.263395000000003,40.7068,21.9238,18.596767,74.119026,131.020004,76.197731,74.57,113.510002,94.949997,112.870003,72.635201,84.860001,17.270107,35.553635,17.564417000000002,13.949298,11.122386,21.798029,16.884,26.1105,24.117657,57.1665,75.1976
2017-12-08,43.3,50.0424,42.0,45.034631,18.8353,19.0289,49.5757,25.6704,23.293029999999998,40.7429,21.9689,18.615313,74.030243,130.16000400000001,76.09845,74.57,113.410004,95.129997,112.660004,72.635201,84.589996,17.185357999999997,35.553635,17.573622,13.967832999999999,11.122386,21.748713000000002,16.8493,26.1519,24.157196,56.7799,75.7069
2017-12-11,42.9,50.0424,40.9392,44.998703000000006,19.1149,19.0704,49.2596,25.6921,23.342422,40.7186,21.9463,18.606035000000002,74.266975,129.649994,76.167961,74.58000200000001,113.470001,95.190002,112.660004,72.545738,84.550003,17.062941,35.525951,17.546004999999997,13.958566000000001,11.140500999999999,21.758575,16.8666,26.1664,24.157196,56.6753,75.8455
2017-12-12,43.08,51.21,42.0,44.919522,18.65,19.0016,48.8546,25.6823,23.352301,40.8148,22.0435,18.606035000000002,74.612228,129.46000700000002,76.108376,74.58000200000001,113.230003,95.220001,113.190002,72.545738,84.550003,17.015856,35.396805,17.509182,13.930760999999999,11.131442999999999,21.719122,16.7919,26.2015,24.196732,56.7235,75.781
2017-12-13,43.08,50.5,42.0,44.864740000000005,17.9795,19.0814,47.8912,25.6834,23.401692999999998,40.5368,21.7424,18.568954,75.332321,130.429993,76.366547,74.58000200000001,113.980003,95.769997,113.190002,72.545738,85.339996,17.166523,35.295326,17.453945,13.865881,11.077100999999999,21.867073,17.0216,26.0339,24.0287,57.754,74.4054
2017-12-14,43.08,50.75,42.3038,44.83618,17.89,19.0977,47.401,25.7376,23.638773,40.6536,21.872,18.568954,75.71701800000001,130.559998,76.80342900000001,74.58000200000001,113.599998,95.610001,112.790001,72.476158,85.489998,17.223022,35.276882,17.463156,13.884417000000001,11.104272,21.847345,16.9191,26.0377,24.048468,57.9827,74.1062
2017-12-15,43.08,50.75,43.6252,44.172004,17.89,19.1317,47.7348,25.7485,23.530109,40.7532,21.9731,18.615313,75.421089,129.550003,76.048798,74.58000200000001,113.279999,95.300003,112.040001,72.704773,85.269997,17.081772,35.406036,17.490772,13.921492,11.095213000000001,21.748713000000002,16.8393,26.1286,24.147312,57.705,74.462
2017-12-18,42.9951,51.0,43.038,44.286731,18.73,19.2773,47.4723,25.7405,23.420374,40.6723,21.8881,18.633851999999997,75.6381,130.070007,76.138153,74.58000200000001,113.550003,95.720001,113.089996,72.704773,85.260002,17.147686,35.359901,17.498171,13.928942000000001,11.122386,21.811907,16.9045,26.0828,24.110704000000002,57.7029,74.4641
2017-12-19,42.8173,49.3184,42.1051,44.314856,20.0,19.23,47.4846,25.7397,23.380829000000002,40.4935,21.6883,18.606035000000002,75.618362,130.110001,76.08852399999999,74.58000200000001,114.110001,95.75,113.360001,72.704773,85.050003,17.110022,35.332221999999994,17.451925,13.891696,11.095213000000001,21.861276999999998,17.0586,26.070999999999998,24.041449,57.357,74.911
2017-12-20,42.8173,50.0,42.1051,44.178645,20.0,19.2983,47.448,25.8297,23.657642000000003,40.3704,21.5635,18.624578,75.62822,130.08999599999999,76.366547,74.58000200000001,114.480003,95.66999799999999,113.360001,72.704773,84.620003,17.147686,35.30455,17.470420999999998,13.919629999999998,11.058986,21.881025,17.1568,26.0614,24.011768,56.784,75.6587
2017-12-21,42.7135,50.0,40.8936,44.208666,20.0,19.2834,46.9644,25.9052,23.09413,40.3737,21.5687,18.5226,75.993195,130.130005,76.892792,74.58000200000001,114.43,95.519997,113.529999,72.704773,84.709999,17.397852,35.322121,17.498171,13.901009,11.077100999999999,21.910648000000002,17.1526,26.0471,24.001875,56.9094,75.4912
2017-12-22,41.8072,50.0,41.7099,44.146215999999995,19.1883,19.2881,46.8182,25.9117,23.60821,40.4395,21.6333,18.541145,76.131302,129.899994,77.01194,74.309998,114.239998,95.43,114.290001,72.704773,84.720001,17.350651,35.248131,17.479677,13.910317000000001,11.058986,21.881025,17.1013,26.0897,24.011768,56.9676,75.4135
2017-12-26,41.8072,50.0,42.16,44.032914,19.1883,19.3197,46.6726,25.9289,23.58844,40.4174,21.6151,18.550413,76.249672,130.029999,77.190659,74.959999,114.309998,95.379997,114.07,72.704773,84.800003,17.369532,35.211135999999996,17.461174,13.873075,11.068043,21.920523,17.1157,26.0705,23.991982,57.0465,75.3053
2017-12-27,43.01,50.0,43.8904,44.064729,18.13,19.3477,46.1024,25.9864,23.568666,40.3279,21.5151,18.541145,76.673828,130.270004,77.498482,74.959999,114.589996,95.610001,115.139999,72.704773,84.699997,17.397852,35.266636,17.470420999999998,13.882387,11.095213000000001,21.960017999999998,17.1947,26.0191,23.942514000000003,56.9411,75.4451
2017-12-28,43.01,50.0,43.42,44.018301,18.13,19.3924,45.8769,26.043000000000003,23.529121,40.2299,21.4089,18.541145,76.900711,130.649994,77.925453,74.959999,115.07,96.379997,115.139999,72.565605,85.0,17.50169,35.22039,17.451925,13.863766,11.080633,22.019262,17.2795,25.9518,23.873257000000002,57.1258,75.1996
2017-12-29,43.01,48.4334,43.6804,44.052208,18.13,19.4296,45.7946,26.1491,23.440145,40.0375,21.2111,18.550413,76.989479,131.199997,77.94532,74.959999,115.610001,96.83000200000001,116.18,72.89364599999999,85.139999,17.605524,35.211135999999996,17.451925,13.835832,11.080633,22.098254999999998,17.44,25.8765,23.774323000000003,57.3261,74.937
2018-01-02,43.01,49.5022,43.587,43.493398,19.59,19.5362,45.4418,26.2471,23.361055,39.8402,20.9995,18.5226,77.280594,132.139999,78.342476,76.190002,116.199997,97.08000200000001,116.449997,73.32015200000001,85.470001,17.681048999999998,35.016911,17.266954000000002,13.724101999999998,11.098859,22.216745,17.614,25.7361,23.675386,57.7352,74.4017
2018-01-03,43.01,49.5022,43.2063,43.619493,19.4388,19.5756,45.3488,26.1924,23.450031,39.9959,21.1615,18.5226,77.359543,131.330002,78.124039,76.190002,115.709999,96.599998,116.279999,73.32015200000001,85.300003,17.624405,35.08165,17.331694,13.742726000000001,11.126195,22.127878,17.4777,25.7909,23.764429,57.5398,74.6532
2018-01-04,43.01,48.01,43.2063,43.622236,19.55,19.6596,45.0821,26.2281,23.499464,39.8153,20.9726,18.53187,77.645729,131.699997,78.39211999999999,76.190002,116.290001,96.75,116.949997,73.926582,85.129997,17.747128,35.109398,17.322447,13.761346,11.107971000000001,22.196997,17.6335,25.7316,23.68528,57.2465,75.033
2018-01-05,43.01,48.01,41.5576,43.735005,19.4001,19.657,44.956,26.294,23.548893,39.9064,21.0705,18.550413,77.695076,131.83999599999999,78.928314,76.190002,115.970001,96.709999,116.849998,73.926582,84.839996,17.926482999999998,35.118652000000004,17.331694,13.789278,11.13531,22.167376,17.551,25.7259,23.705065,56.8532,75.5478
2018-01-08,43.01,48.5265,41.6895,43.822101,19.4,19.6288,45.3218,26.2842,23.637869,40.158,21.3375,18.606035000000002,77.399017,131.830002,78.85880300000001,75.639999,115.269997,96.470001,116.849998,73.638275,84.849998,17.907606,35.183395000000004,17.377937,13.826521,11.126195,22.088383,17.328,25.7935,23.813896,56.8777,75.5145
2018-01-09,43.7,50.01,42.55,43.841865000000006,19.77,19.5835,45.5529,26.2085,23.726845,40.259,21.4435,18.596767,77.191795,131.570007,78.590721,75.639999,114.989998,95.91999799999999,115.589996,73.638275,85.209999,17.935928,35.275890000000004,17.368692000000003,13.826521,11.153533,22.05876,17.242,25.8383,23.863364999999998,57.3608,74.8718
2018-01-10,44.05,50.05,42.55,43.773573999999996,18.511,19.5488,45.3666,26.1043,23.548893,40.1948,21.3723,18.596767,77.359543,131.309998,78.074387,75.43,115.199997,96.470001,115.589996,73.190895,86.16999799999999,17.888727,35.211135999999996,17.34094,13.8079,11.126195,22.10813,17.2993,25.8024,23.804003,58.6203,73.2253
2018-01-11,44.61,49.3,42.55,43.849521,18.7,19.6184,44.7886,26.1604,23.707073,39.9535,21.1149,18.578229999999998,77.852997,131.53999299999998,78.213394,75.589996,115.900002,96.589996,116.809998,73.190895,86.279999,17.747128,35.322121,17.377937,13.826521,11.17176,22.196997,17.5059,25.7163,23.705065,58.775,73.0274
2018-01-12,44.806,49.495,43.62,43.747098,19.87,19.7171,44.5117,26.3275,23.370941000000002,39.4333,20.5645,18.587492,78.099686,133.470001,78.55100300000001,75.589996,117.400002,97.41999799999999,118.370003,73.190895,86.41999799999999,17.850964,35.257374,17.350193,13.798588,11.153533,22.414228,17.9621,25.4962,23.457726,58.9807,72.771
2018-01-16,45.1917,47.0,43.2564,43.658205,20.23,19.7375,43.9715,26.5192,23.390715,39.1746,20.2996,18.587492,78.55365,134.050003,78.799217,75.589996,118.160004,98.32,118.25,73.190895,86.940002,17.898163,35.164883,17.285456,13.752032999999999,11.13531,22.532717,18.1925,25.3355,23.329109,59.6616,71.9297
2018-01-17,45.1917,47.43,43.3265,43.56333,20.0,19.7283,43.6066,26.48,23.43026,39.3483,20.4783,18.53187,78.908905,134.619995,78.838951,75.589996,117.650002,97.949997,118.300003,73.190895,86.300003,17.954807000000002,35.0909,17.257704,13.724101999999998,11.107971000000001,22.463598,18.0321,25.3807,23.38847,58.8407,72.9171
2018-01-18,45.1917,47.43,43.086,43.381679999999996,20.25,19.7878,43.5739,26.5124,23.351171,39.275,20.4041,18.541145,78.938515,134.96000700000002,78.88859599999999,76.519997,117.870003,98.260002,118.650002,73.190895,86.410004,18.058643,34.961411,17.23921,13.686862,11.089747000000001,22.493221,18.0976,25.3349,23.358791,58.8977,72.8463
2018-01-19,45.1917,47.43,43.086,43.296733,20.55,19.7906,43.5849,26.6812,23.43026,39.334,20.4548,18.541145,78.918777,134.720001,78.352409,76.459999,117.709999,97.959999,118.160004,73.190895,86.639999,18.086966,35.100155,17.248461,13.696169,11.117083000000001,22.473473000000002,18.0528,25.3631,23.398365,59.2319,72.4322
2018-01-22,45.1917,47.32,41.9187,43.312224,20.55,19.8015,43.3679,26.6063,23.539007,39.2131,20.3387,18.606035000000002,79.007607,135.91000400000001,78.630432,76.459999,118.029999,97.970001,118.160004,73.190895,86.480003,18.077526000000002,35.0909,17.295103,13.666235999999998,11.144421000000001,22.542591,18.1559,25.3154,23.319216,58.9914,72.7263
2018-01-23,45.8872,47.32,42.15,43.410455,20.3,19.8062,43.5416,26.6574,23.499464,39.1032,20.2282,18.549234,78.958237,136.0,78.829025,76.5,118.400002,98.410004,118.160004,73.190895,86.980003,18.181362,35.183395000000004,17.323086,13.684945,11.235543,22.601835,18.2546,25.2615,23.259854999999998,59.6668,71.8953
2018-01-24,45.8413,46.0583,42.15,43.340178,20.3,19.9337,42.7279,26.6822,23.4006,38.7701,19.8775,18.549234,79.718132,138.08999599999999,79.4347,77.519997,119.41999799999999,99.66999799999999,119.910004,73.190895,87.940002,18.351285999999998,35.137153999999995,17.313763,13.703651,11.217319999999999,22.799318,18.5713,25.000999999999998,23.032303,60.9614,70.3344
2018-01-25,44.2594,46.0987,42.57,43.274413,21.0,20.0839,43.1835,26.9464,23.163334,38.7545,19.8594,18.577169,79.283913,137.33999599999999,79.206322,77.449997,119.459999,100.220001,120.959999,75.42779499999999,87.809998,18.294643,35.118652000000004,17.332413,13.656884,11.189983,22.769695000000002,18.5886,25.029,23.061981,60.808,70.5116
2018-01-26,44.2594,45.575,42.57,43.083731,21.2353,20.0301,42.3021,26.9609,23.104017000000002,38.7123,19.8264,18.539927,80.07341,137.479996,79.454544,77.480003,119.589996,100.949997,121.010002,74.493271,88.260002,18.322966,35.053917,17.285772,13.638174,11.13531,22.819067,18.6195,24.9582,23.012514000000003,61.4018,69.8261
2018-01-29,44.2594,45.575,42.57,42.670652000000004,20.65,19.9491,42.50100000000001,26.9749,23.192991,38.8295,19.9436,18.446806,79.96485899999999,136.75,79.424789,77.41999799999999,119.220001,100.5,120.360001,74.204964,88.07,18.341843,34.757931,17.127186,13.497866,11.098859,22.77957,18.5102,25.037,23.071877,61.1286,70.1345
2018-01-30,44.8706,45.575,43.7874,42.453119,20.65,19.8917,42.6797,26.9147,23.104017000000002,38.795,19.9026,18.409554999999997,79.747742,137.429993,79.4347,77.610001,119.349998,100.730003,120.660004,74.493271,88.139999,18.455122,34.609951,17.071215,13.432386,11.016847,22.799318,18.5484,25.0359,23.032303,61.2429,70.0031
2018-01-31,44.705,45.575,43.93,42.784110999999996,20.67,19.9939,42.8803,27.109,23.14356,38.7306,19.8456,18.43749,79.560242,137.970001,79.643227,77.83000200000001,119.58000200000001,101.230003,120.5,74.960533,87.879997,18.511766,34.794940999999994,17.164501,13.525928,11.089747000000001,22.828941,18.6013,24.9869,23.002620999999998,60.8755,70.4248
2018-02-01,44.705,46.84,45.1627,42.424839,20.67,20.0221,43.04,27.1176,22.935951,38.426,19.5337,18.428182999999997,79.45652,138.690002,79.837875,78.120003,120.470001,101.779999,121.32,74.960533,87.779999,18.695311,34.608082,17.080547,13.469802,11.016847,22.947429999999997,18.8936,24.8729,22.883896,60.7214,70.6017
2018-02-02,45.45,51.19,45.1627,42.221913,20.87,19.8984,44.2813,27.1572,21.146551000000002,38.5927,19.7031,18.344374,78.291107,137.25,78.864609,78.120003,120.0,101.239998,120.300003,74.03595,87.129997,18.279020000000003,34.366394,16.996592,13.385616,10.95306,22.819067,18.7283,25.0821,23.022408,59.7992,71.673
2018-02-05,46.98,44.2,44.0,42.144655,20.66,19.8674,44.7071,27.0932,22.856861,38.8221,19.9291,18.335060000000002,77.846649,135.679993,78.228996,78.120003,119.290001,100.769997,119.489998,74.026016,87.800003,18.184404,34.301327,16.949947,13.376261999999999,10.846703999999999,22.700577,18.5138,25.1823,23.121346,60.7115,70.5765
2018-02-06,44.255,45.32,44.0,42.300075,20.66,19.7924,44.6846,27.1289,22.945835,38.8735,19.9926,18.260571,77.905922,135.550003,78.278671,77.849998,119.110001,100.57,119.610001,73.787415,87.57,17.749197,34.366394,16.987261,13.394969,10.865039999999999,22.680827999999998,18.4545,25.1871,23.170813,60.3983,70.94
2018-02-07,44.0301,47.25,42.5785,42.437552000000004,20.12,19.8711,45.4792,27.2579,23.153446,39.225,20.352,18.344374,77.234329,134.869995,77.950928,77.959999,118.059998,99.790001,118.300003,73.787415,87.519997,17.692425,34.440765,17.071215,13.460448000000001,10.920053999999999,22.532717,18.1225,25.3263,23.348898000000002,60.3382,71.0091
2018-02-08,45.6605,47.25,43.53,42.272743,20.12,19.6999,46.0125,26.8753,22.995268,39.287,20.4153,18.32575,76.78987099999999,135.050003,77.672836,77.959999,117.889999,100.66999799999999,117.33000200000001,73.767517,88.209999,17.682964000000002,34.199073999999996,16.996592,13.385616,10.773354,22.532717,18.0666,25.3367,23.348898000000002,61.2835,69.8876
2018-02-09,45.45,47.25,43.53,42.445959,20.12,19.6571,45.7056,26.9453,23.133675,39.3139,20.4381,18.232634,77.026917,134.350006,77.74237099999999,77.199997,117.790001,100.410004,116.860001,73.767517,88.209999,17.522121,34.245544,17.071215,13.423035,10.837532000000001,22.512968,18.0462,25.3366,23.368685,61.2158,69.9653
2018-02-12,47.324,47.25,43.0,42.508381,20.12,19.7351,45.144,27.0743,23.06447,39.1396,20.2688,18.288501999999998,77.500977,134.41000400000001,77.74237099999999,77.589996,118.290001,100.33000200000001,117.589996,74.01606,88.300003,17.654581,34.338509,17.117860999999998,13.460448000000001,10.910885,22.582088,18.1963,25.2692,23.289536,61.4001,69.7549
2018-02-13,47.33,46.0,44.5504,42.445966,20.12,19.7462,45.029,26.984,22.945835,38.9339,20.0483,18.279192000000002,77.609627,134.929993,77.78208199999999,77.589996,118.91999799999999,100.730003,117.589996,74.01606,88.989998,17.616739000000003,34.329215999999995,17.099204999999998,13.488510999999999,10.865039999999999,22.680827999999998,18.3944,25.1794,23.160919,62.3224,68.7059
2018-02-14,47.33,46.0,44.5504,42.345427,20.12,19.8562,44.1781,27.0086,22.965609,38.5962,19.7198,18.251259,78.330605,136.08999599999999,78.318398,77.589996,119.959999,101.339996,119.129997,74.055832,89.68,17.739735,34.264148999999996,17.071215,13.423035,10.901716,22.858562,18.6957,24.9919,22.982834,63.2919,67.6368
2018-02-15,47.33,46.0,44.5504,42.449303,21.49,19.9892,44.1112,27.1811,22.916178,38.4774,19.5876,18.316439000000003,78.439247,136.979996,78.46736899999999,77.589996,120.33000200000001,102.199997,119.650002,74.443565,90.410004,17.872187,34.338509,17.10853,13.479154999999999,10.874209,22.947429999999997,18.8205,24.8895,22.883896,64.3053,66.5509
2018-02-16,46.48,46.0,41.4016,42.534478,20.795,20.0264,44.4681,27.2335,22.916178,38.7821,19.8961,18.362999,78.103447,136.179993,78.03038000000001,78.279999,119.400002,101.540001,119.269997,74.443565,90.220001,17.796499,34.468647,17.10853,13.479154999999999,10.920053999999999,22.809193,18.524,25.0079,23.042196,64.0317,66.8335
2018-02-20,44.61,47.0,43.2,42.626101,20.795,19.8883,44.7731,27.0465,23.212763,39.0057,20.1218,18.362999,77.876297,135.949997,77.484154,77.290001,118.730003,100.650002,117.550003,74.562859,89.389999,17.682964000000002,34.48724,17.164742999999998,13.506414000000001,10.929224000000001,22.670954000000002,18.3146,25.1666,23.190599,62.8824,68.0309
2018-02-21,46.17,47.0,43.2,42.711071000000004,21.3982,19.8818,45.6004,26.9719,23.281965,39.1511,20.2825,18.353649,77.145432,135.240005,77.206062,77.650002,118.300003,100.339996,117.41999799999999,74.562859,89.040001,17.550503,34.496536,17.202227,13.544007999999998,10.947557000000002,22.582088,18.1677,25.2635,23.279642000000003,62.3873,68.5656
2018-02-22,47.1501,45.57,42.5,42.775822,21.3982,19.836,45.1811,26.973000000000003,23.192991,39.0476,20.1683,18.381701,77.491104,135.509995,77.067047,77.730003,118.610001,100.93,117.41999799999999,74.562859,89.910004,17.503201,34.561607,17.192857999999998,13.562807999999999,10.910885,22.661081,18.2703,25.1784,23.200492999999998,63.5241,67.3152
2018-02-23,47.1501,45.57,42.48,43.00493,21.3982,19.9092,45.2733,26.9756,23.192991,39.148,20.2623,18.372349,77.412109,135.690002,77.374924,78.089996,118.33000200000001,100.559998,116.199997,74.065773,89.720001,17.616739000000003,34.673157,17.277182,13.609801000000001,10.95673,22.631458,18.1852,25.1854,23.24996,63.3137,67.5377
2018-02-26,47.74,46.67,42.9758,43.086977000000005,20.7747,19.9457,45.0773,27.1282,23.232536,39.0908,20.218,18.409744,77.560249,135.669998,77.295479,78.230003,118.480003,100.360001,116.199997,74.085655,89.629997,17.569430999999998,34.803290999999994,17.314657,13.666198000000001,10.984237,22.631458,18.2255,25.183000000000003,23.22028,63.2229,67.6334
2018-02-27,45.735,46.67,42.9758,43.166108,20.7747,19.8901,45.827,27.1559,23.202876999999997,39.3618,20.4918,18.428445999999997,76.94789899999999,135.179993,76.76909599999999,78.349998,117.720001,100.269997,115.760002,74.085655,89.279999,17.522121,34.840472999999996,17.370876000000003,13.666198000000001,11.011742,22.503096,17.9804,25.3239,23.368685,62.7001,68.1905
2018-02-28,45.735,49.99,41.93,43.259766,20.7747,19.8205,46.0748,27.0539,23.281965,39.4572,20.5953,18.447147,76.720741,133.740005,76.35199,77.529999,117.410004,99.720001,115.760002,74.085655,89.940002,17.436975,34.886967,17.398982999999998,13.713194,11.011742,22.44385,17.8897,25.3793,23.437941,63.4703,67.3513
2018-03-01,45.735,48.73,41.91,43.075402000000004,20.7747,19.7694,46.1461,27.0051,23.034810999999998,39.2624,20.3907,18.419098,76.693054,133.820007,76.392708,77.059998,117.970001,99.900002,114.290001,74.098587,90.309998,17.430334,34.851479,17.389614,13.694394,10.984237,22.542591,18.0678,25.3142,23.358791,64.0174,66.7698
2018-03-02,45.735,49.8812,42.0,43.094303000000004,20.7747,19.761,46.1342,26.9633,22.530619,39.0458,20.1609,18.428445999999997,76.70294200000001,134.009995,76.035133,77.059998,118.610001,100.470001,115.120003,74.098587,90.739998,17.325960000000002,34.804775,17.389614,13.703794,10.984237,22.601835,18.2717,25.2479,23.259854999999998,64.6483,66.1106
2018-03-05,45.735,49.8812,42.15,43.235062,20.7747,19.8048,46.0631,27.0287,23.09413,39.0275,20.1528,18.437799,76.752388,134.53999299999998,75.45903,77.410004,118.66999799999999,100.150002,115.120003,74.098587,90.309998,17.183628,34.944862,17.455194,13.722591,11.034055,22.591960999999998,18.2803,25.2763,23.259854999999998,64.0648,66.7067
2018-03-06,45.515,46.055,42.15,43.264534000000005,20.5,19.873,45.44600000000001,26.995,23.133675,38.8253,19.9364,18.456495,77.236641,134.919998,76.045074,77.400002,119.290001,100.059998,115.519997,74.098587,90.290001,17.335442999999998,35.0289,17.483309,13.769587,11.015601,22.690701999999998,18.4768,25.1806,23.200492999999998,64.0307,66.742
2018-03-07,46.6025,47.0,42.5,43.273983,20.5,19.8656,45.3644,27.1085,23.272081,38.7974,19.9097,18.475199,77.315704,135.070007,75.975525,77.540001,119.389999,99.82,115.25,74.098587,90.410004,17.373396,35.084934000000004,17.464567000000002,13.788383999999999,11.02483,22.700577,18.5017,25.1619,23.180706,64.1736,66.5931
2018-03-08,44.8725,45.68,42.6001,43.421621,20.5,19.8069,45.782,27.0725,23.272081,39.1165,20.2366,18.475199,76.95991500000001,134.229996,75.975525,77.540001,118.459999,98.93,114.790001,74.098587,90.230003,17.145678,35.103619,17.502048000000002,13.807179999999999,11.02483,22.56234,18.1988,25.2643,23.329109,63.9445,66.8315
2018-03-09,44.8725,46.58,43.05,43.312433,20.5,19.8542,45.1015,27.0281,23.361055,39.1374,20.2602,18.493896,77.56279,134.53999299999998,76.44236,78.150002,118.389999,98.989998,115.239998,74.098587,89.739998,17.050793,35.075607,17.473932,13.788383999999999,11.061733,22.56234,18.1777,25.261999999999997,23.299429,63.2599,67.5467
2018-03-12,44.8725,47.0,43.6672,43.249590000000005,20.5,19.8454,44.7465,27.0854,23.351171,39.038,20.1566,18.503246,77.869148,135.100006,76.362915,77.510002,118.68,99.370003,115.239998,74.098587,90.16999799999999,17.031816,35.056923,17.427094,13.778985,11.015601,22.621584,18.272,25.1887,23.269748999999997,63.7925,66.9761
2018-03-13,46.9553,47.0,43.6672,43.321940999999995,20.6,19.8806,45.041,27.0623,23.262196,38.8916,20.0047,18.475199,77.661613,135.630005,75.55835,77.449997,119.110001,99.730003,115.510002,74.098587,89.989998,16.965397,35.112946,17.445831,13.797785000000001,11.006377,22.651207,18.4096,25.1961,23.210386,63.5888,67.1908
2018-03-14,46.43,47.0,44.4193,43.467913,20.43,19.871,44.7031,27.1437,23.272081,38.9345,20.0537,18.475199,77.879036,135.699997,75.657684,77.449997,118.989998,99.639999,116.18,74.098587,90.25,16.984375,35.13163,17.530153,13.807179999999999,11.061733,22.661081,18.3648,25.1733,23.22028,63.9103,66.8523
2018-03-15,47.2803,47.0,42.0,43.45472,20.9953,19.8167,45.6438,27.1582,23.232536,39.1597,20.282,18.465847,77.088387,135.41000400000001,75.071655,77.449997,118.32,98.93,116.18,74.098587,90.239998,16.993862,35.168987,17.502048000000002,13.807179999999999,11.052507,22.542591,18.155,25.2908,23.309322,63.9041,66.8587
