date,CNY,DRR,INR,PSK,URR,BZF,CEW,CROC,CYB,EUFX,EUO,FPE,DBV,FXA,FXB,FXCH,FXC,FXE,FXF,FXSG,FXS,FXY,pgf,pgx,UDN,UUP,IPFF,PFF,PFXF,SPFF,ULE,USDU,YCL,YCS
2017-08-28,43.1268,49.342,41.99,45.118113,19.7178,18.8698,19.1396,44.3553,25.4153,39.8914,21.0911,18.422682000000002,23.8,79.54999999999998,125.82,,,,,72.67,,,18.94,15.02,22.53,23.91,17.286432,35.541058,18.329847,11.341092,17.6492,25.5516,61.8394,69.9945
2017-08-29,43.3,48.8,42.407,45.100908000000004,19.7424,18.8009,19.1323,44.5449,25.5158,39.9111,21.1003,18.422682000000002,23.74,79.85000000000002,126.02,,,,,72.79999999999998,,,18.95,15.02,22.52,23.92,17.201833999999998,35.50452,18.348060999999998,11.323215,17.6415,25.5941,61.2394,70.6725
2017-08-30,43.35,50.33,41.6865,45.234038,19.7424,18.812,19.1393,45.0601,25.6068,40.1726,21.3969,18.4135,23.83,79.09,125.75,,,,,72.51,,,19.02,15.07,22.38,24.09,17.117231,35.550201,18.357162,11.323215,17.3932,25.6942,60.6273,71.3787
2017-08-31,43.35,50.25,42.0799,45.327641,19.7424,18.9282,19.1365,44.5014,25.5413,40.1285,21.3494,18.441057,23.78,79.37,125.4,74.45,78.68,114.86,98.56,72.44,120.31,87.34,19.06,15.1,22.42,24.04,17.267633,35.687286,18.384485,11.385778,17.4312,25.6415,61.0357,70.8976
2017-09-01,43.5,50.24,42.0799,45.311749,21.0,19.0433,19.2129,44.2887,25.6246,40.2668,21.4893,18.468607000000002,23.91,79.76999999999998,126.25,,,,,72.47,,,19.06,15.09,22.39,24.08,17.446716000000002,35.647812,18.419237,11.389372,17.317,25.638,60.6723,71.3188
2017-09-02,,,,,,,,,,,,,23.91,79.76999999999998,126.25,,,,,72.47,,,19.06,15.09,22.39,24.08,,,,,,,,
2017-09-03,,,,,,,,,,,,,23.91,79.76999999999998,126.25,,,,,72.47,,,19.06,15.09,22.39,24.08,,,,,,,,
2017-09-04,,,,,,,,,,,,,23.91,79.76999999999998,126.25,,,,,72.47,,,19.06,15.09,22.39,24.08,,,,,,,,
2017-09-05,43.1872,50.0,42.76,45.251549,21.0,19.1139,19.2384,43.9669,25.7874,40.089,21.2961,18.468607000000002,23.89,80.21,126.78,,,,,72.76,,,19.04,15.08,22.51,23.94,17.446716000000002,35.638634,18.373507999999998,11.362404,17.473,25.5254,62.3465,69.3486
2017-09-06,43.2,50.0,41.62,45.294089,19.25,19.144000000000002,19.237000000000002,44.011,25.7958,40.1007,21.3178,18.450235,23.86,79.92,127.18,,,,,72.83,,,19.06,15.09,22.5,23.94,17.682357999999997,35.712070000000004,18.364365,11.362404,17.4552,25.5028,61.6771,70.0935
2017-09-07,43.8992,49.0,41.62,45.205412,19.62,19.2485,19.3317,43.4068,25.840999999999998,39.7531,20.9408,18.450235,23.78,80.37,127.57,,,,,73.35000000000002,,,19.02,15.07,22.64,23.78,17.795458,35.65699,18.364365,11.389372,17.762,25.3122,62.6434,68.9895
2017-09-08,43.93,48.95,41.98,45.096009,19.82,19.3024,19.375,43.3528,26.1471,39.7347,20.9065,18.431867999999998,23.79,80.65,128.29,,,,,73.36,,,18.97,15.03,22.71,23.7,17.82374,35.583546000000005,18.318638,11.362404,17.7899,25.2579,63.4525,68.0958
2017-09-09,,,,,,,,,,,,,23.79,80.65,128.29,,,,,73.36,,,18.97,15.03,22.71,23.7,,,,,,,,
2017-09-10,,,,,,,,,,,,,23.79,80.65,128.29,,,,,73.36,,,18.97,15.03,22.71,23.7,,,,,,,,
2017-09-11,44.0,49.675,41.98,45.262204,19.82,19.3604,19.3497,43.6339,25.8894,39.9795,21.1753,18.450235,23.94,80.29999999999998,128.3,,,,,73.15,,,19.02,15.08,22.59,23.84,17.82374,35.693709999999996,18.391798,11.389372,17.561,25.4074,61.5027,70.1868
2017-09-12,43.7,49.699,42.2699,45.314273,19.5601,19.2144,19.2793,43.7207,25.8088,39.9346,21.131,18.477793,24.0,80.37,129.09,,,,,73.01999999999998,,,19.05,15.09,22.59,23.84,17.776613,35.739616,18.410089000000003,11.407351,17.5977,25.4322,60.6617,71.1426
2017-09-13,43.63,50.0,42.2699,45.319641,19.3901,19.0401,19.2416,44.1082,25.8462,40.2099,21.4202,18.459419,24.07,79.98999999999998,128.73,,,,,72.95,,,19.04,15.09,22.45,24.01,17.776613,35.666176,18.355217,11.407351,17.3579,25.5381,60.214,71.6641
2017-09-14,45.02,50.135,41.57,45.254701000000004,19.5999,19.0641,19.2332,44.0529,25.7507,40.1439,21.3564,18.468607000000002,23.97,79.81,129.9,,,,,72.84,,,19.02,15.08,22.54,23.91,17.82374,35.684525,18.327782,11.407351,17.4092,25.467,60.3004,71.5606
2017-09-15,44.2,50.135,41.705,44.721714,19.44,19.086,19.2536,43.8762,25.7747,40.0122,21.2122,18.486971,23.98,80.07,132.27,,,,,73.10000000000002,,,19.04,15.11,22.6,23.85,17.852022,35.721249,18.373507999999998,11.39836,17.5279,25.408,59.9346,71.9957
2017-09-16,,,,,,,,,,,,,23.98,80.07,132.27,,,,,73.10000000000002,,,19.04,15.11,22.6,23.85,,,,,,,,
2017-09-17,,,,,,,,,,,,,23.98,80.07,132.27,,,,,73.10000000000002,,,19.04,15.11,22.6,23.85,,,,,,,,
2017-09-18,44.2,50.135,41.9347,44.720834,19.54,19.0721,19.2235,44.3384,25.77,39.9835,21.1784,18.486971,23.83,79.76,131.67000000000002,,,,,73.0,,,18.96,15.04,22.55,23.89,17.710639999999998,35.702888,18.355217,11.39836,17.5561,25.4977,59.3102,72.7463
2017-09-19,45.319,48.321,41.9347,44.683479,19.54,19.0562,19.1919,43.7586,25.6105,39.836,21.0287,18.486971,23.94,80.04999999999998,131.57,,,,,73.0,,,18.96,15.03,22.62,23.82,17.757755,35.67535,18.382656,11.416339,17.6797,25.4672,59.2295,72.8433
2017-09-20,44.82,49.85,41.66,44.670097,19.9,19.1014,19.2506,43.6601,25.7097,40.1936,21.3965,18.496154999999998,24.13,80.72,131.98,,,,,73.21,,,18.94,15.02,22.44,24.01,17.531548,35.65699,18.373507999999998,11.39836,17.3703,25.5915,58.3901,73.8772
2017-09-21,44.82,50.17,41.66,44.675994,19.65,19.0357,19.1673,44.6956,25.5945,40.0635,21.2632,18.49062,23.97,79.40999999999998,131.78,,,,,72.78,,,18.95,15.03,22.5,23.95,17.616377,35.647812,18.346069,11.389372,17.479,25.6017,58.0825,74.2648
2017-09-22,43.25,49.86,41.49,44.735198,20.04,19.1225,19.2158,44.2662,25.6586,40.0195,21.2191,18.499847,23.99,79.83,131.62,,,,,73.15999999999998,,,18.97,15.04,22.52,23.93,17.512701,35.611088,18.355217,11.39836,17.5153,25.5603,58.6065,73.5968
2017-09-23,,,,,,,,,,,,,23.99,79.83,131.62,,,,,73.15999999999998,,,18.97,15.04,22.52,23.93,,,,,,,,
2017-09-24,,,,,,,,,,,,,23.99,79.83,131.62,,,,,73.15999999999998,,,18.97,15.04,22.52,23.93,,,,,,,,
2017-09-25,43.25,50.16,41.49,44.732859000000005,18.9992,18.9979,19.1579,44.6008,25.5965,40.3387,21.562,18.518309,24.01,79.48999999999998,131.21,,,,,72.82,,,18.97,15.05,22.4,24.05,17.484423,35.684525,18.373507999999998,11.425329,17.233,25.6562,59.0389,73.0511
2017-09-26,43.2,50.16,41.49,44.709959000000005,18.8,18.8659,19.0656,45.1633,25.5404,40.5293,21.7659,18.527542,24.01,78.79,130.54,,,,,72.51999999999998,,,18.97,15.04,22.32,24.14,17.522123,35.67535,18.400942,11.407351,17.0699,25.7407,58.415,73.8229
2017-09-27,43.0,50.16,41.49,44.649275,18.8,18.7618,18.9644,45.4956,25.4688,40.6752,21.9308,18.527542,24.0,78.68,130.22,,,,,72.37999999999998,,,18.95,15.03,22.23,24.24,17.427868,35.620255,18.336922,11.407351,16.9415,25.8845,57.8309,74.56
2017-09-28,43.0,50.16,41.49,44.677928,18.5,18.787,18.9209,45.5303,25.3207,40.5891,21.8312,18.527542,23.99,78.4,130.8,,,,,72.37999999999998,,,18.96,15.03,22.28,24.18,17.484423,35.620255,18.327782,11.39836,17.0184,25.8365,58.1645,74.1302
2017-09-29,43.0,50.59,41.5,44.778765,18.7,18.9177,18.9886,45.6232,25.3218,40.4515,21.6853,18.536776,23.93,78.51999999999998,130.52,,,,,72.43,,,18.97,15.05,22.3,24.17,17.484423,35.629448,18.364365,11.39836,17.1317,25.8319,58.0677,74.2527
2017-09-30,,,,,,,,,,,,,23.93,78.51999999999998,130.52,73.89,78.87999999999998,114.13,97.79,72.43,117.12,85.36,18.97,15.05,22.3,24.17,,,,,,,,
2017-10-01,,,,,,,,,,,,,23.93,78.51999999999998,130.52,,,,,72.43,,,18.97,15.05,22.3,24.17,,,,,,,,
2017-10-02,43.0,51.44,41.5,44.653586,19.069,18.936,18.9287,45.8088,25.368000000000002,40.7449,21.9993,18.555236999999998,23.99,78.26,129.13,,,,,72.23,,,18.93,15.02,22.17,24.3,17.460798,35.532616,18.347803,11.411021,16.8833,25.9495,57.839,74.5443
2017-10-03,43.0,51.44,41.5,44.618697,18.3405,19.0161,18.9156,45.7034,25.3054,40.7001,21.9493,18.536776,23.91,78.26,128.86,,,,,72.21,,,18.91,15.01,22.17,24.31,17.526939000000002,35.523392,18.338598,11.383894999999999,16.9216,25.9439,57.7156,74.7028
2017-10-04,42.8781,51.44,41.49,44.627714000000005,18.3405,19.1427,19.0139,45.4109,25.4453,40.6552,21.8953,18.546004999999997,23.93,78.56,129.2,,,,,72.26,,,18.92,15.01,22.2,24.27,17.564732,35.514168,18.357006,11.392936,16.963,25.92,57.8538,74.5237
2017-10-05,42.8781,51.2,41.49,44.606024,18.3405,19.1521,19.0225,46.2313,25.421999999999997,40.8598,22.1157,18.555236999999998,23.86,78.04999999999998,127.82,,,,,72.15,,,18.9,15.0,22.07,24.41,17.498594,35.486507,18.329395,11.35677,16.7931,26.0657,57.7196,74.69800000000002
2017-10-06,42.8781,50.02,41.49,44.384772999999996,18.3405,18.9638,18.9239,46.5049,25.4074,40.7651,22.0129,18.509079,23.79,77.62999999999998,127.02,,,,,72.03,,,18.81,14.94,22.11,24.37,17.668669,35.329735,18.255785,11.320599000000001,16.8718,26.0599,57.8978,74.4676
2017-10-07,,,,,,,,,,,,,23.79,77.62999999999998,127.02,,,,,72.03,,,18.81,14.94,22.11,24.37,,,,,,,,
2017-10-08,,,,,,,,,,,,,23.79,77.62999999999998,127.02,,,,,72.03,,,18.81,14.94,22.11,24.37,,,,,,,,
2017-10-09,42.56,51.35,41.49,44.302656,18.3405,18.849,18.8602,46.6128,25.5151,40.7028,21.9491,18.509079,23.74,77.64,127.75,,,,,72.14,,,18.78,14.91,22.14,24.33,17.706459,35.338951,18.246582,11.266347999999999,16.9206,26.0426,57.9895,74.3487
2017-10-10,43.07,50.82,41.49,44.403795,18.3405,18.9357,18.9587,46.3128,25.6717,40.4826,21.7105,18.509079,23.68,77.94,128.58,,,,,72.57,,,18.82,14.94,22.24,24.22,17.763149,35.412727000000004,18.292585,11.293472,17.104,25.9648,58.1538,74.1376
2017-10-11,41.23,50.82,40.58,44.507735,18.3405,18.9337,18.9655,46.1694,25.7145,40.3054,21.5187,18.536776,23.65,77.78,128.29,,,,,72.54999999999998,,,18.85,14.97,22.31,24.15,17.829292000000002,35.421946999999996,18.310993,11.329641,17.2549,25.8921,58.1766,74.1083
2017-10-12,41.23,50.5,40.58,44.602783,18.3405,18.9,19.0084,45.8255,25.7026,40.4218,21.6408,18.582932,23.86,78.26,128.07,,,,,72.67,,,18.89,15.0,22.29,24.17,17.885979000000003,35.514168,18.338598,11.329641,17.1568,25.9222,58.2777,73.979
2017-10-13,41.6684,50.75,41.29,44.67145,18.3405,18.9949,19.0701,45.0764,25.7319,40.4791,21.7022,18.601395,23.97,78.90999999999998,129.41,,,,,72.84,,,18.92,15.02,22.28,24.19,17.876532,35.55106,18.375405999999998,11.35677,17.1094,25.9124,58.6878,73.4589
2017-10-14,,,,,,,,,,,,,23.97,78.90999999999998,129.41,,,,,72.84,,,18.92,15.02,22.28,24.19,,,,,,,,
2017-10-15,,,,,,,,,,,,,23.97,78.90999999999998,129.41,,,,,72.84,,,18.92,15.02,22.28,24.19,,,,,,,,
2017-10-16,42.891,50.88,41.2,44.655186,18.58,18.944000000000003,19.0785,45.511,25.7146,40.5735,21.8056,18.619862,23.9,78.65999999999998,129.16,,,,,72.73999999999998,,,18.91,15.01,22.23,24.24,17.725357000000002,35.495728,18.384604,11.311558999999999,17.0278,25.979,58.3495,73.8817
2017-10-17,42.891,51.0,41.27,44.642055,18.59,18.8595,19.0087,45.557,25.6051,40.6594,21.8949,18.610623999999998,23.96,78.34,128.08,,,,,72.48999999999998,,,18.92,15.02,22.18,24.29,17.80094,35.486507,18.366203,11.311558999999999,16.958,25.9931,58.3144,73.9258
2017-10-18,43.4501,51.1595,40.993,44.624061,18.9378,18.9323,19.0126,45.522,25.5832,40.5716,21.7989,18.629091,23.98,78.39,128.1,,,,,72.43,,,18.92,15.01,22.21,24.26,17.914324,35.458847,18.357006,11.266347999999999,17.0325,25.9966,57.5704,74.8441
2017-10-19,43.4501,50.832,40.993,44.662310999999995,19.1382,18.9329,19.0352,45.2204,25.5299,40.4169,21.6337,18.638319,23.79,78.86,128.43,,,,,72.54999999999998,,,18.93,15.02,22.24,24.23,17.857632000000002,35.504951,18.403011,11.257306,17.1615,25.9515,57.9496,74.3504
2017-10-20,43.4501,50.5,40.993,44.823783,18.8801,18.8052,18.9731,45.8873,25.5524,40.648,21.8717,18.648514000000002,23.73,78.22,128.28,,,,,72.29,,,19.02,15.08,22.13,24.35,17.734806,35.587948,18.42141,11.284432,16.9734,26.1107,56.9587,75.6319
2017-10-21,,,,,,,,,,,,,23.73,78.22,128.28,,,,,72.29,,,19.02,15.08,22.13,24.35,,,,,,,,
2017-10-22,,,,,,,,,,,,,23.73,78.22,128.28,,,,,72.29,,,19.02,15.08,22.13,24.35,,,,,,,,
2017-10-23,43.4501,50.9683,41.1,44.819352,18.8801,18.6916,18.9414,45.9802,25.5222,40.7303,21.9683,18.676317,23.8,78.09,128.25,,,,,72.18,,,18.92,15.0,22.07,24.42,17.715906,35.6064,18.458218,11.329641,16.8978,26.1315,57.1493,75.3784
2017-10-24,43.4501,50.9683,41.295,44.804282,18.8801,18.4046,18.8798,46.2855,25.5251,40.6941,21.937,18.685593,23.67,77.78,127.58,,,,,72.18,,,18.9,14.99,22.11,24.37,17.687561,35.587948,18.449013,11.248263,16.9217,26.1965,56.5988,76.1084
2017-10-25,43.4501,52.0,42.15,44.617374,18.7,18.5323,18.8708,47.273,25.4973,40.548,21.7734,18.648514000000002,23.47,77.04999999999998,128.88,,,,,72.26999999999998,,,18.83,14.94,22.13,24.35,17.517492,35.431179,18.338598,11.230181,17.0479,26.1582,56.697,75.9759
2017-10-26,43.4501,52.489,42.15,44.681659,18.5092,18.4225,18.819000000000003,47.777,25.5256,41.0928,22.3641,18.639246,23.67,76.79999999999998,128.07,,,,,72.12,,,18.83,14.95,21.9,24.6,17.404104,35.421946999999996,18.366203,11.184969,16.5873,26.3427,56.4514,76.3065
2017-10-27,43.4501,52.49,41.22,44.652566,18.5092,18.3583,18.7547,47.5736,25.4514,41.2677,22.5465,18.657785,23.77,76.58,127.52,,,,,71.93000000000002,,,18.84,14.95,21.82,24.68,17.413559,35.514168,18.384604,11.175925999999999,16.4517,26.3617,56.744,75.9116
2017-10-28,,,,,,,,,,,,,23.77,76.58,127.52,,,,,71.93000000000002,,,18.84,14.95,21.82,24.68,,,,,,,,
2017-10-29,,,,,,,,,,,,,23.77,76.58,127.52,,,,,71.93000000000002,,,18.84,14.95,21.82,24.68,,,,,,,,
2017-10-30,43.371,53.595,41.22,44.577723,18.5092,18.4384,18.8053,47.3493,25.4851,41.059,22.3273,18.629982000000002,23.74,76.82,128.32,,,,,72.26999999999998,,,18.8,14.93,21.91,24.58,17.470243,35.421946999999996,18.393808,11.203052,16.6113,26.276999999999997,57.2802,75.1935
2017-10-31,43.3,55.0,42.35,44.728384000000005,18.5092,18.3754,18.8061,47.7939,25.5525,41.0869,22.3582,18.657785,23.67,76.73,129.14,74.04,76.53,112.39,94.84,72.2,114.03,84.53,18.85,14.96,21.92,24.57,17.432453,35.495728,18.42141,11.221138999999999,16.5881,26.3057,56.7168,75.9326
2017-11-01,43.17,55.0,42.35,44.71312,18.12,18.3876,18.8215,47.5688,25.5923,41.1918,22.4659,18.704124,23.83,76.75,128.91,,,,,72.26,,,18.86,14.97,21.85,24.65,17.430557,35.478119,18.409405,11.242967,16.508,26.326,56.2596,76.5439
2017-11-02,43.17,52.0,41.38,44.636894,18.11,18.3992,18.8593,46.984,25.675,41.0528,22.3183,18.704124,23.89,77.23,127.07,,,,,72.36,,,18.88,14.96,21.88,24.62,17.515821,35.487384999999996,18.307795000000002,11.21568,16.6164,26.2856,56.3192,76.4625
2017-11-03,43.17,52.0,41.98,44.64881,18.21,18.1749,18.7757,47.8594,25.5861,41.2417,22.5214,18.694862,23.93,76.5,127.08,,,,,72.12,,,18.88,14.96,21.81,24.69,17.629494,35.496655,18.344746,11.179294,16.4648,26.361,56.268,76.5323
2017-11-04,,,,,,,,,,,,,23.93,76.5,127.08,,,,,72.12,,,18.88,14.96,21.81,24.69,,,,,,,,
2017-11-05,,,,,,,,,,,,,23.93,76.5,127.08,,,,,72.12,,,18.88,14.96,21.81,24.69,,,,,,,,
2017-11-06,43.3718,53.52,41.2,44.573105,18.18,18.3055,18.7895,47.3453,25.5254,41.2396,22.5236,18.704124,23.97,76.62,127.61,,,,,72.12,,,18.86,14.93,21.86,24.63,17.724226,35.431782,18.335506,11.21568,16.4618,26.2877,56.597,76.0858
2017-11-07,43.3718,53.52,41.2,44.555665000000005,20.62,18.3393,18.7769,47.8873,25.5756,41.3108,22.5996,18.685593,23.88,76.39,127.77,,,,,72.10000000000002,,,18.87,14.93,21.83,24.67,17.629494,35.459587,18.326271,11.21568,16.4059,26.3515,56.438,76.2995
2017-11-08,43.3718,51.054,41.5,44.49066,17.75,18.5165,18.81,47.4611,25.5252,41.2805,22.5745,18.676317,23.96,76.72,127.39,,,,,72.22,,,18.87,14.92,21.83,24.66,17.7337,35.52446,18.298555,11.188391000000001,16.4243,26.3301,56.5369,76.1661
2017-11-09,42.28,51.054,41.5,44.425257,18.23,18.4908,18.827,47.4112,25.5485,41.1308,22.3993,18.639246,23.94,76.60000000000002,127.56,,,,,72.29,,,18.86,14.91,21.94,24.55,17.781067,35.468853,18.252375,11.21568,16.5508,26.2454,57.0106,75.5258
2017-11-10,42.28,54.045,41.1,44.403442999999996,18.0,18.4574,18.8443,47.6582,25.5315,41.0554,22.3152,18.592903,23.87,76.76,128.56,,,,,72.37,,,18.84,14.9,21.96,24.54,17.724226,35.394707000000004,18.243134,11.21568,16.6128,26.250999999999998,56.8264,75.7714
2017-11-11,,,,,,,,,,,,,23.87,76.76,128.56,,,,,72.37,,,18.84,14.9,21.96,24.54,,,,,,,,
2017-11-12,,,,,,,,,,,,,23.87,76.76,128.56,,,,,72.37,,,18.84,14.9,21.96,24.54,,,,,,,,
2017-11-13,42.98,54.045,41.1,44.449768,19.3707,18.331,18.775,48.0931,25.4847,41.0447,22.3024,18.602175,23.81,76.39,127.49,,,,,72.23999999999998,,,18.86,14.92,21.93,24.57,17.638969,35.413242,18.233898,11.179294,16.6223,26.2935,56.7705,75.8463
2017-11-14,42.98,54.045,39.7486,44.448553000000004,18.6486,18.2487,18.7643,48.0299,25.51,40.6089,21.8307,18.583632,23.67,76.21,127.55,,,,,72.29,,,18.88,14.92,22.09,24.39,17.638969,35.366904999999996,18.261612,11.142909,16.9732,26.1811,56.9207,75.6461
2017-11-15,42.98,54.045,39.7486,44.415051,21.18,18.188,18.7841,48.5589,25.5604,40.614,21.8362,18.546561999999998,23.62,75.85000000000002,127.99,,,,,72.48999999999998,,,18.87,14.91,22.09,24.39,17.563183,35.376163,18.215425,11.124715,16.9694,26.1723,57.5352,74.8289
2017-11-16,42.605,51.87,39.7486,44.527363,21.2,18.3809,18.8714,48.5459,25.5741,40.6947,21.9313,18.574369,23.65,75.97,128.3,,,,,72.54999999999998,,,18.91,14.95,22.06,24.43,17.601078,35.459587,18.298555,11.11562,16.8939,26.1628,57.2754,75.1669
2017-11-17,42.605,53.2002,43.2152,44.772867,21.0,18.4148,18.9423,48.8529,25.5786,40.6139,21.824,18.602175,23.54,75.53,,,,,,72.57,,,19.02,15.02,22.13,24.35,17.61055,35.570808,18.344746,11.161103,16.9766,26.0747,58.2962,73.8316
2017-11-18,,,,,,,,,,,,,23.54,75.53,,,,,,72.57,,,19.02,15.02,22.13,24.35,,,,,,,,
2017-11-19,,,,,,,,,,,,,23.54,75.53,,,,,,72.57,,,19.02,15.02,22.13,24.35,,,,,,,,
2017-11-20,42.3345,53.2002,42.1388,44.865057,21.0,18.5108,18.9005,49.0983,25.5449,40.8408,22.0796,18.648514000000002,23.61,75.58,,,,,,72.48,,,18.98,14.98,22.02,24.46,17.582127,35.70055,18.326271,11.161103,16.7778,26.1763,57.7039,74.5851
2017-11-21,42.725,54.0,41.5,44.826988,19.0,18.5189,18.9386,48.682,25.5417,40.8127,22.0505,18.665283,23.65,75.83,,,,,,72.60000000000002,,,19.0,14.98,22.05,24.43,17.601078,35.71909,18.363214000000003,11.170198,16.8001,26.1154,57.86600000000001,74.376
2017-11-22,42.725,54.0,41.5,44.948040999999996,18.75,18.5883,19.0412,48.168,25.6418,40.5257,21.7467,18.693226,23.55,75.89,,,,,,72.87,,,19.03,15.0,22.24,24.24,17.752645,35.783970000000004,18.381693,11.242967,17.0314,25.916999999999998,59.1512,72.7213
2017-11-23,,,,,,,,,,,,,23.55,75.89,,,,,,72.87,,,19.03,15.0,22.24,24.24,,,,,,,,
2017-11-24,42.725,54.0,41.5,44.999146,18.75,18.7092,19.1019,48.218,25.7439,40.1629,21.3581,18.68391,23.41,76.26,,,,,,73.11,,,19.05,15.02,22.34,24.13,17.847372,35.811764000000004,18.427881,11.206583,17.3357,25.8322,58.7366,73.2306
2017-11-25,,,,,,,,,,,,,23.41,76.26,,,,,,73.11,,,19.05,15.02,22.34,24.13,,,,,,,,
2017-11-26,,,,,,,,,,,,,23.41,76.26,,,,,,73.11,,,19.05,15.02,22.34,24.13,,,,,,,,
2017-11-27,42.2538,50.3515,41.83,44.960193,19.0,18.7642,19.1117,48.3438,25.7145,40.2623,21.4601,18.702538,23.46,76.23,,,,,,73.09,,,19.02,15.01,22.32,24.16,17.705278,35.821037,18.446354,11.188391000000001,17.2526,25.8621,59.2432,72.601
2017-11-28,43.2361,50.3515,41.78,44.909233,19.0,18.7719,19.1088,48.4199,25.7027,40.458,21.669,18.693226,23.53,76.03,,,,,,73.10000000000002,,,19.01,14.99,22.22,24.26,17.667386999999998,35.783970000000004,18.446354,11.206583,17.0846,25.918000000000003,58.872,73.0547
2017-11-29,43.2361,50.3515,41.78,44.823708,19.0,18.7861,19.1245,48.7124,25.7202,40.4287,21.6318,18.674595,23.46,75.79999999999998,,,,,,73.0,,,18.96,14.97,22.25,24.23,17.629494,35.728359000000005,18.400166,11.21568,17.1141,25.9227,58.4344,73.5997
2017-11-30,43.2361,50.3515,41.78,44.748699,19.0,18.4877,19.0955,48.8281,25.6773,40.2568,21.4656,18.655967999999998,23.35,75.96,131.61,74.23,76.58,114.96,96.18,73.01999999999998,114.4,85.79,18.95,14.96,22.28,24.21,17.5916,35.737621000000004,18.455585,11.206583,17.2456,25.9306,57.7142,74.506
2017-12-01,42.82,50.3515,44.0,44.895044,19.0,18.543,19.0637,48.2482,25.6779,40.2972,21.5001,18.665283,23.51,75.94,,,,,,73.01,,,19.01,15.0,22.32,24.17,17.77112,35.823315,18.437020999999998,11.228547,17.2177,25.8598,58.1633,73.9251
2017-12-02,,,,,,,,,,,,,23.51,75.94,,,,,,73.01,,,19.01,15.0,22.32,24.17,,,,,,,,
2017-12-03,,,,,,,,,,,,,23.51,75.94,,,,,,73.01,,,19.01,15.0,22.32,24.17,,,,,,,,
2017-12-04,42.82,51.7252,40.2148,44.943265999999994,18.9,18.6027,19.0908,48.4505,25.6677,40.4186,21.6251,18.693226,23.61,75.96,,,,,,72.92,,,19.02,15.01,22.24,24.24,17.685637,35.79538,18.437020999999998,11.283453999999999,17.1173,25.9189,57.7404,74.4621
2017-12-05,42.75,50.011,42.87,44.950207,18.9,18.7006,19.1304,48.25899999999999,25.6732,40.5282,21.7425,18.68391,23.64,76.12,,,,,,72.98,,,19.04,15.01,22.19,24.29,17.619146,35.79538,18.40917,11.228547,17.0246,25.9627,57.6707,74.5519
2017-12-06,42.9,50.0424,42.56,45.007228999999995,18.9,18.6828,19.0728,48.8388,25.6677,40.6278,21.8481,18.674595,23.63,75.75,,,,,,72.9,,,19.06,15.04,22.13,24.36,17.429178,35.823315,18.418457,11.210245,16.942,26.0349,58.0558,74.0536
2017-12-07,43.3,50.0424,42.0,45.047171,18.9679,18.3264,19.019000000000002,49.4837,25.6829,40.7068,21.9238,18.68391,23.57,75.25,,,,,,72.86,,,19.09,15.05,22.09,24.41,17.419682,35.897831,18.455583999999998,11.237697,16.884,26.1105,57.1665,75.1976
2017-12-08,43.3,50.0424,42.0,45.034631,18.8353,18.281,19.0289,49.5757,25.6704,40.7429,21.9689,18.702538,23.56,75.12,,,,,,72.69,,,19.07,15.04,22.06,24.44,17.3342,35.897831,18.483437,11.237697,16.8493,26.1519,56.7799,75.7069
2017-12-09,,,,,,,,,,,,,23.56,75.12,,,,,,72.69,,,19.07,15.04,22.06,24.44,,,,,,,,
2017-12-10,,,,,,,,,,,,,23.56,75.12,,,,,,72.69,,,19.07,15.04,22.06,24.44,,,,,,,,
2017-12-11,42.9,50.0424,40.9392,44.998703000000006,19.1149,18.3615,19.0704,49.2596,25.6921,40.7186,21.9463,18.693226,23.69,75.44,,,,,,72.81,,,19.05,15.03,22.07,24.43,17.210724,35.869884000000006,18.492720000000002,11.256,16.8666,26.1664,56.6753,75.8455
2017-12-12,43.08,51.21,42.0,44.919522,18.65,18.178,19.0016,48.8546,25.6823,40.8148,22.0435,18.693226,23.71,75.53,,,,,,72.65999999999998,,,19.01,15.01,22.01,24.49,17.163232999999998,35.739483,18.437020999999998,11.246846000000001,16.7919,26.2015,56.7235,75.781
2017-12-13,43.08,50.5,42.0,44.864740000000005,17.9795,18.3464,19.0814,47.8912,25.6834,40.5368,21.7424,18.655967999999998,23.79,76.14,,,,,,72.83,,,18.98,14.99,22.18,24.32,17.315207,35.637035,18.437020999999998,11.191939,17.0216,26.0339,57.754,74.4054
2017-12-14,43.08,50.75,42.3038,44.83618,17.89,18.1805,19.0977,47.401,25.7376,40.6536,21.872,18.655967999999998,23.9,76.68,,,,,,73.01999999999998,,,18.95,14.99,22.16,24.33,17.372192000000002,35.618401,18.399885,11.219394,16.9191,26.0377,57.9827,74.1062
2017-12-15,43.08,50.75,43.6252,44.172004,17.89,18.2447,19.1317,47.7348,25.7485,40.7532,21.9731,18.702538,23.94,76.51999999999998,,,,,,72.97,,,18.96,15.0,22.06,24.44,17.229719,35.748806,18.455583999999998,11.210245,16.8393,26.1286,57.705,74.462
2017-12-16,,,,,,,,,,,,,23.94,76.51999999999998,,,,,,72.97,,,18.96,15.0,22.06,24.44,,,,,,,,
2017-12-17,,,,,,,,,,,,,23.94,76.51999999999998,,,,,,72.97,,,18.96,15.0,22.06,24.44,,,,,,,,
